"","Provider Name","DRG_num","Discharge_Year","Variable","YoY_Change","system"
"1608","NYU LANGONE HOSPITALS","312",2017,"Non_Medicare_Payments",-43,"NYU Langone"
"1609","NYU LANGONE HOSPITALS","392",2015,"Discharges",-12.9,"NYU Langone"
"1610","NYU LANGONE HOSPITALS","392",2015,"Medicare_Payments",-1.1,"NYU Langone"
"1611","NYU LANGONE HOSPITALS","392",2015,"Total_Payments",1.5,"NYU Langone"
"1612","NYU LANGONE HOSPITALS","392",2015,"Non_Medicare_Payments",10.2,"NYU Langone"
"1613","NYU LANGONE HOSPITALS","392",2016,"Discharges",-12.7,"NYU Langone"
"1614","NYU LANGONE HOSPITALS","392",2016,"Medicare_Payments",-9,"NYU Langone"
"1615","NYU LANGONE HOSPITALS","392",2016,"Total_Payments",-6.5,"NYU Langone"
"1616","NYU LANGONE HOSPITALS","392",2016,"Non_Medicare_Payments",0.9,"NYU Langone"
"1617","NYU LANGONE HOSPITALS","392",2017,"Discharges",1.2,"NYU Langone"
"1618","NYU LANGONE HOSPITALS","392",2017,"Medicare_Payments",14.6,"NYU Langone"
"1619","NYU LANGONE HOSPITALS","392",2017,"Total_Payments",4.5,"NYU Langone"
"1620","NYU LANGONE HOSPITALS","392",2017,"Non_Medicare_Payments",-22.6,"NYU Langone"
"1621","NYU LANGONE HOSPITALS","470",2015,"Discharges",6.1,"NYU Langone"
"1622","NYU LANGONE HOSPITALS","470",2015,"Medicare_Payments",-4,"NYU Langone"
"1623","NYU LANGONE HOSPITALS","470",2015,"Total_Payments",1.3,"NYU Langone"
"1624","NYU LANGONE HOSPITALS","470",2015,"Non_Medicare_Payments",18.8,"NYU Langone"
"1625","NYU LANGONE HOSPITALS","470",2016,"Discharges",NA,"NYU Langone"
"1626","NYU LANGONE HOSPITALS","470",2016,"Medicare_Payments",NA,"NYU Langone"
"1627","NYU LANGONE HOSPITALS","470",2016,"Total_Payments",NA,"NYU Langone"
"1628","NYU LANGONE HOSPITALS","470",2016,"Non_Medicare_Payments",NA,"NYU Langone"
"1629","NYU LANGONE HOSPITALS","470",2017,"Discharges",NA,"NYU Langone"
"1630","NYU LANGONE HOSPITALS","470",2017,"Medicare_Payments",NA,"NYU Langone"
"1631","NYU LANGONE HOSPITALS","470",2017,"Total_Payments",NA,"NYU Langone"
"1632","NYU LANGONE HOSPITALS","470",2017,"Non_Medicare_Payments",NA,"NYU Langone"
"1633","NYU LANGONE HOSPITALS","871",2015,"Discharges",28.9,"NYU Langone"
"1634","NYU LANGONE HOSPITALS","871",2015,"Medicare_Payments",-10.8,"NYU Langone"
"1635","NYU LANGONE HOSPITALS","871",2015,"Total_Payments",-7.9,"NYU Langone"
"1636","NYU LANGONE HOSPITALS","871",2015,"Non_Medicare_Payments",10.4,"NYU Langone"
"1637","NYU LANGONE HOSPITALS","871",2016,"Discharges",-6.9,"NYU Langone"
"1638","NYU LANGONE HOSPITALS","871",2016,"Medicare_Payments",1,"NYU Langone"
"1639","NYU LANGONE HOSPITALS","871",2016,"Total_Payments",0.7,"NYU Langone"
"1640","NYU LANGONE HOSPITALS","871",2016,"Non_Medicare_Payments",-1.2,"NYU Langone"
"1641","NYU LANGONE HOSPITALS","871",2017,"Discharges",20.4,"NYU Langone"
"1642","NYU LANGONE HOSPITALS","871",2017,"Medicare_Payments",9.2,"NYU Langone"
"1643","NYU LANGONE HOSPITALS","871",2017,"Total_Payments",8.1,"NYU Langone"
"1644","NYU LANGONE HOSPITALS","871",2017,"Non_Medicare_Payments",2.2,"NYU Langone"
"1645","QUEENS HOSPITAL CENTER","291",2015,"Discharges",10.5,"Health+"
"1646","QUEENS HOSPITAL CENTER","291",2015,"Medicare_Payments",1.3,"Health+"
"1647","QUEENS HOSPITAL CENTER","291",2015,"Total_Payments",-3.4,"Health+"
"1648","QUEENS HOSPITAL CENTER","291",2015,"Non_Medicare_Payments",-28.5,"Health+"
"1649","QUEENS HOSPITAL CENTER","291",2016,"Discharges",4.8,"Health+"
"1650","QUEENS HOSPITAL CENTER","291",2016,"Medicare_Payments",7.1,"Health+"
"1651","QUEENS HOSPITAL CENTER","291",2016,"Total_Payments",4.7,"Health+"
"1652","QUEENS HOSPITAL CENTER","291",2016,"Non_Medicare_Payments",-13,"Health+"
"1653","QUEENS HOSPITAL CENTER","291",2017,"Discharges",109.1,"Health+"
"1654","QUEENS HOSPITAL CENTER","291",2017,"Medicare_Payments",-3.1,"Health+"
"1655","QUEENS HOSPITAL CENTER","291",2017,"Total_Payments",-3.9,"Health+"
"1656","QUEENS HOSPITAL CENTER","291",2017,"Non_Medicare_Payments",-11.4,"Health+"
"1657","QUEENS HOSPITAL CENTER","312",2015,"Discharges",-16.7,"Health+"
"1658","QUEENS HOSPITAL CENTER","312",2015,"Medicare_Payments",-3,"Health+"
"1659","QUEENS HOSPITAL CENTER","312",2015,"Total_Payments",-5.2,"Health+"
"1660","QUEENS HOSPITAL CENTER","312",2015,"Non_Medicare_Payments",-17.4,"Health+"
"1661","QUEENS HOSPITAL CENTER","312",2016,"Discharges",40,"Health+"
"1662","QUEENS HOSPITAL CENTER","312",2016,"Medicare_Payments",1.1,"Health+"
"1663","QUEENS HOSPITAL CENTER","312",2016,"Total_Payments",2.6,"Health+"
"1664","QUEENS HOSPITAL CENTER","312",2016,"Non_Medicare_Payments",12.4,"Health+"
"1665","QUEENS HOSPITAL CENTER","312",2017,"Discharges",76.2,"Health+"
"1666","QUEENS HOSPITAL CENTER","312",2017,"Medicare_Payments",-2.6,"Health+"
"1667","QUEENS HOSPITAL CENTER","312",2017,"Total_Payments",-5.6,"Health+"
"1668","QUEENS HOSPITAL CENTER","312",2017,"Non_Medicare_Payments",-23.6,"Health+"
"1669","QUEENS HOSPITAL CENTER","392",2015,"Discharges",-5,"Health+"
"1670","QUEENS HOSPITAL CENTER","392",2015,"Medicare_Payments",-8.2,"Health+"
"1671","QUEENS HOSPITAL CENTER","392",2015,"Total_Payments",-11.3,"Health+"
"1672","QUEENS HOSPITAL CENTER","392",2015,"Non_Medicare_Payments",-26.7,"Health+"
"1673","QUEENS HOSPITAL CENTER","392",2016,"Discharges",-5.3,"Health+"
"1674","QUEENS HOSPITAL CENTER","392",2016,"Medicare_Payments",1,"Health+"
"1675","QUEENS HOSPITAL CENTER","392",2016,"Total_Payments",-1.9,"Health+"
"1676","QUEENS HOSPITAL CENTER","392",2016,"Non_Medicare_Payments",-20.1,"Health+"
"1677","QUEENS HOSPITAL CENTER","392",2017,"Discharges",61.1,"Health+"
"1678","QUEENS HOSPITAL CENTER","392",2017,"Medicare_Payments",18,"Health+"
"1679","QUEENS HOSPITAL CENTER","392",2017,"Total_Payments",19.1,"Health+"
"1680","QUEENS HOSPITAL CENTER","392",2017,"Non_Medicare_Payments",28,"Health+"
"1681","QUEENS HOSPITAL CENTER","871",2015,"Discharges",-8.8,"Health+"
"1682","QUEENS HOSPITAL CENTER","871",2015,"Medicare_Payments",-6.5,"Health+"
"1683","QUEENS HOSPITAL CENTER","871",2015,"Total_Payments",-7,"Health+"
"1684","QUEENS HOSPITAL CENTER","871",2015,"Non_Medicare_Payments",-9.9,"Health+"
"1685","QUEENS HOSPITAL CENTER","871",2016,"Discharges",-31.9,"Health+"
"1686","QUEENS HOSPITAL CENTER","871",2016,"Medicare_Payments",-1.3,"Health+"
"1687","QUEENS HOSPITAL CENTER","871",2016,"Total_Payments",-1.6,"Health+"
"1688","QUEENS HOSPITAL CENTER","871",2016,"Non_Medicare_Payments",-3.8,"Health+"
"1689","QUEENS HOSPITAL CENTER","871",2017,"Discharges",7.6,"Health+"
"1690","QUEENS HOSPITAL CENTER","871",2017,"Medicare_Payments",-3.8,"Health+"
"1691","QUEENS HOSPITAL CENTER","871",2017,"Total_Payments",-5.9,"Health+"
"1692","QUEENS HOSPITAL CENTER","871",2017,"Non_Medicare_Payments",-20.5,"Health+"
"1693","RICHMOND UNIVERSITY MEDICAL CENTER","291",2015,"Discharges",42.5,"Mount Sinai"
"1694","RICHMOND UNIVERSITY MEDICAL CENTER","291",2015,"Medicare_Payments",4.1,"Mount Sinai"
"1695","RICHMOND UNIVERSITY MEDICAL CENTER","291",2015,"Total_Payments",0.2,"Mount Sinai"
"1696","RICHMOND UNIVERSITY MEDICAL CENTER","291",2015,"Non_Medicare_Payments",-28.3,"Mount Sinai"
"1697","RICHMOND UNIVERSITY MEDICAL CENTER","291",2016,"Discharges",52.6,"Mount Sinai"
"1698","RICHMOND UNIVERSITY MEDICAL CENTER","291",2016,"Medicare_Payments",-2.4,"Mount Sinai"
"1699","RICHMOND UNIVERSITY MEDICAL CENTER","291",2016,"Total_Payments",-1.7,"Mount Sinai"
"1700","RICHMOND UNIVERSITY MEDICAL CENTER","291",2016,"Non_Medicare_Payments",5.6,"Mount Sinai"
"1701","RICHMOND UNIVERSITY MEDICAL CENTER","291",2017,"Discharges",-14.9,"Mount Sinai"
"1702","RICHMOND UNIVERSITY MEDICAL CENTER","291",2017,"Medicare_Payments",-3.8,"Mount Sinai"
"1703","RICHMOND UNIVERSITY MEDICAL CENTER","291",2017,"Total_Payments",-3.3,"Mount Sinai"
"1704","RICHMOND UNIVERSITY MEDICAL CENTER","291",2017,"Non_Medicare_Payments",1.5,"Mount Sinai"
"1705","RICHMOND UNIVERSITY MEDICAL CENTER","312",2015,"Discharges",-1.5,"Mount Sinai"
"1706","RICHMOND UNIVERSITY MEDICAL CENTER","312",2015,"Medicare_Payments",-6.1,"Mount Sinai"
"1707","RICHMOND UNIVERSITY MEDICAL CENTER","312",2015,"Total_Payments",-1.6,"Mount Sinai"
"1708","RICHMOND UNIVERSITY MEDICAL CENTER","312",2015,"Non_Medicare_Payments",31.2,"Mount Sinai"
"1709","RICHMOND UNIVERSITY MEDICAL CENTER","312",2016,"Discharges",-9.2,"Mount Sinai"
"1710","RICHMOND UNIVERSITY MEDICAL CENTER","312",2016,"Medicare_Payments",1.6,"Mount Sinai"
"1711","RICHMOND UNIVERSITY MEDICAL CENTER","312",2016,"Total_Payments",0.8,"Mount Sinai"
"1712","RICHMOND UNIVERSITY MEDICAL CENTER","312",2016,"Non_Medicare_Payments",-3.8,"Mount Sinai"
"1713","RICHMOND UNIVERSITY MEDICAL CENTER","312",2017,"Discharges",-25.4,"Mount Sinai"
"1714","RICHMOND UNIVERSITY MEDICAL CENTER","312",2017,"Medicare_Payments",-3.4,"Mount Sinai"
"1715","RICHMOND UNIVERSITY MEDICAL CENTER","312",2017,"Total_Payments",-1.8,"Mount Sinai"
"1716","RICHMOND UNIVERSITY MEDICAL CENTER","312",2017,"Non_Medicare_Payments",7.1,"Mount Sinai"
"1717","RICHMOND UNIVERSITY MEDICAL CENTER","392",2015,"Discharges",-26.4,"Mount Sinai"
"1718","RICHMOND UNIVERSITY MEDICAL CENTER","392",2015,"Medicare_Payments",-1.6,"Mount Sinai"
"1719","RICHMOND UNIVERSITY MEDICAL CENTER","392",2015,"Total_Payments",-3.9,"Mount Sinai"
"1720","RICHMOND UNIVERSITY MEDICAL CENTER","392",2015,"Non_Medicare_Payments",-15.7,"Mount Sinai"
"1721","RICHMOND UNIVERSITY MEDICAL CENTER","392",2016,"Discharges",51.3,"Mount Sinai"
"1722","RICHMOND UNIVERSITY MEDICAL CENTER","392",2016,"Medicare_Payments",-0.4,"Mount Sinai"
"1723","RICHMOND UNIVERSITY MEDICAL CENTER","392",2016,"Total_Payments",-0.5,"Mount Sinai"
"1724","RICHMOND UNIVERSITY MEDICAL CENTER","392",2016,"Non_Medicare_Payments",-1.1,"Mount Sinai"
"1725","RICHMOND UNIVERSITY MEDICAL CENTER","392",2017,"Discharges",-6.8,"Mount Sinai"
"1726","RICHMOND UNIVERSITY MEDICAL CENTER","392",2017,"Medicare_Payments",-5,"Mount Sinai"
"1727","RICHMOND UNIVERSITY MEDICAL CENTER","392",2017,"Total_Payments",-1.6,"Mount Sinai"
"1728","RICHMOND UNIVERSITY MEDICAL CENTER","392",2017,"Non_Medicare_Payments",18.3,"Mount Sinai"
"1729","RICHMOND UNIVERSITY MEDICAL CENTER","470",2015,"Discharges",-18.8,"Mount Sinai"
"1730","RICHMOND UNIVERSITY MEDICAL CENTER","470",2015,"Medicare_Payments",0.9,"Mount Sinai"
"1731","RICHMOND UNIVERSITY MEDICAL CENTER","470",2015,"Total_Payments",-2.3,"Mount Sinai"
"1732","RICHMOND UNIVERSITY MEDICAL CENTER","470",2015,"Non_Medicare_Payments",-22.4,"Mount Sinai"
"1733","RICHMOND UNIVERSITY MEDICAL CENTER","470",2016,"Discharges",-28.2,"Mount Sinai"
"1734","RICHMOND UNIVERSITY MEDICAL CENTER","470",2016,"Medicare_Payments",-9,"Mount Sinai"
"1735","RICHMOND UNIVERSITY MEDICAL CENTER","470",2016,"Total_Payments",-1.7,"Mount Sinai"
"1736","RICHMOND UNIVERSITY MEDICAL CENTER","470",2016,"Non_Medicare_Payments",59.8,"Mount Sinai"
"1737","RICHMOND UNIVERSITY MEDICAL CENTER","470",2017,"Discharges",-3.6,"Mount Sinai"
"1738","RICHMOND UNIVERSITY MEDICAL CENTER","470",2017,"Medicare_Payments",5.5,"Mount Sinai"
"1739","RICHMOND UNIVERSITY MEDICAL CENTER","470",2017,"Total_Payments",-0.7,"Mount Sinai"
"1740","RICHMOND UNIVERSITY MEDICAL CENTER","470",2017,"Non_Medicare_Payments",-30.2,"Mount Sinai"
"1741","RICHMOND UNIVERSITY MEDICAL CENTER","871",2015,"Discharges",29.3,"Mount Sinai"
"1742","RICHMOND UNIVERSITY MEDICAL CENTER","871",2015,"Medicare_Payments",-7.9,"Mount Sinai"
"1743","RICHMOND UNIVERSITY MEDICAL CENTER","871",2015,"Total_Payments",-4,"Mount Sinai"
"1744","RICHMOND UNIVERSITY MEDICAL CENTER","871",2015,"Non_Medicare_Payments",36.9,"Mount Sinai"
"1745","RICHMOND UNIVERSITY MEDICAL CENTER","871",2016,"Discharges",-17.7,"Mount Sinai"
"1746","RICHMOND UNIVERSITY MEDICAL CENTER","871",2016,"Medicare_Payments",3.5,"Mount Sinai"
"1747","RICHMOND UNIVERSITY MEDICAL CENTER","871",2016,"Total_Payments",2.6,"Mount Sinai"
"1748","RICHMOND UNIVERSITY MEDICAL CENTER","871",2016,"Non_Medicare_Payments",-4,"Mount Sinai"
"1749","RICHMOND UNIVERSITY MEDICAL CENTER","871",2017,"Discharges",20.4,"Mount Sinai"
"1750","RICHMOND UNIVERSITY MEDICAL CENTER","871",2017,"Medicare_Payments",-3.5,"Mount Sinai"
"1751","RICHMOND UNIVERSITY MEDICAL CENTER","871",2017,"Total_Payments",-3,"Mount Sinai"
"1752","RICHMOND UNIVERSITY MEDICAL CENTER","871",2017,"Non_Medicare_Payments",0.7,"Mount Sinai"
"1753","ST BARNABAS HOSPITAL","291",2015,"Discharges",-27.6,"Others"
"1754","ST BARNABAS HOSPITAL","291",2015,"Medicare_Payments",-6.5,"Others"
"1755","ST BARNABAS HOSPITAL","291",2015,"Total_Payments",-9.1,"Others"
"1756","ST BARNABAS HOSPITAL","291",2015,"Non_Medicare_Payments",-26.3,"Others"
"1757","ST BARNABAS HOSPITAL","291",2016,"Discharges",14.3,"Others"
"1758","ST BARNABAS HOSPITAL","291",2016,"Medicare_Payments",3.9,"Others"
"1759","ST BARNABAS HOSPITAL","291",2016,"Total_Payments",5.1,"Others"
"1760","ST BARNABAS HOSPITAL","291",2016,"Non_Medicare_Payments",15.3,"Others"
"1761","ST BARNABAS HOSPITAL","291",2017,"Discharges",54.2,"Others"
"1762","ST BARNABAS HOSPITAL","291",2017,"Medicare_Payments",1.1,"Others"
"1763","ST BARNABAS HOSPITAL","291",2017,"Total_Payments",1,"Others"
"1764","ST BARNABAS HOSPITAL","291",2017,"Non_Medicare_Payments",-0.2,"Others"
"1765","ST BARNABAS HOSPITAL","312",2015,"Discharges",-9.1,"Others"
"1766","ST BARNABAS HOSPITAL","312",2015,"Medicare_Payments",-4,"Others"
"1767","ST BARNABAS HOSPITAL","312",2015,"Total_Payments",-1.4,"Others"
"1768","ST BARNABAS HOSPITAL","312",2015,"Non_Medicare_Payments",15.2,"Others"
"1769","ST BARNABAS HOSPITAL","312",2016,"Discharges",5,"Others"
"1770","ST BARNABAS HOSPITAL","312",2016,"Medicare_Payments",-0.6,"Others"
"1771","ST BARNABAS HOSPITAL","312",2016,"Total_Payments",0.4,"Others"
"1772","ST BARNABAS HOSPITAL","312",2016,"Non_Medicare_Payments",6,"Others"
"1773","ST BARNABAS HOSPITAL","312",2017,"Discharges",-2.4,"Others"
"1774","ST BARNABAS HOSPITAL","312",2017,"Medicare_Payments",6.6,"Others"
"1775","ST BARNABAS HOSPITAL","312",2017,"Total_Payments",5.5,"Others"
"1776","ST BARNABAS HOSPITAL","312",2017,"Non_Medicare_Payments",0.1,"Others"
"1777","ST BARNABAS HOSPITAL","392",2015,"Discharges",-17.8,"Others"
"1778","ST BARNABAS HOSPITAL","392",2015,"Medicare_Payments",-3.4,"Others"
"1779","ST BARNABAS HOSPITAL","392",2015,"Total_Payments",-3.7,"Others"
"1780","ST BARNABAS HOSPITAL","392",2015,"Non_Medicare_Payments",-6.2,"Others"
"1781","ST BARNABAS HOSPITAL","392",2016,"Discharges",-48.6,"Others"
"1782","ST BARNABAS HOSPITAL","392",2016,"Medicare_Payments",-1.3,"Others"
"1783","ST BARNABAS HOSPITAL","392",2016,"Total_Payments",1.7,"Others"
"1784","ST BARNABAS HOSPITAL","392",2016,"Non_Medicare_Payments",23.8,"Others"
"1785","ST BARNABAS HOSPITAL","392",2017,"Discharges",-21.1,"Others"
"1786","ST BARNABAS HOSPITAL","392",2017,"Medicare_Payments",-2.9,"Others"
"1787","ST BARNABAS HOSPITAL","392",2017,"Total_Payments",-3.4,"Others"
"1788","ST BARNABAS HOSPITAL","392",2017,"Non_Medicare_Payments",-5.7,"Others"
"1789","ST BARNABAS HOSPITAL","871",2015,"Discharges",5.8,"Others"
"1790","ST BARNABAS HOSPITAL","871",2015,"Medicare_Payments",-10.9,"Others"
"1791","ST BARNABAS HOSPITAL","871",2015,"Total_Payments",-10.5,"Others"
"1792","ST BARNABAS HOSPITAL","871",2015,"Non_Medicare_Payments",-7.4,"Others"
"1793","ST BARNABAS HOSPITAL","871",2016,"Discharges",-12.7,"Others"
"1794","ST BARNABAS HOSPITAL","871",2016,"Medicare_Payments",8.7,"Others"
"1795","ST BARNABAS HOSPITAL","871",2016,"Total_Payments",13.2,"Others"
"1796","ST BARNABAS HOSPITAL","871",2016,"Non_Medicare_Payments",48,"Others"
"1797","ST BARNABAS HOSPITAL","871",2017,"Discharges",27.1,"Others"
"1798","ST BARNABAS HOSPITAL","871",2017,"Medicare_Payments",-2.4,"Others"
"1799","ST BARNABAS HOSPITAL","871",2017,"Total_Payments",-6.4,"Others"
"1800","ST BARNABAS HOSPITAL","871",2017,"Non_Medicare_Payments",-29.8,"Others"
"1801","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2015,"Discharges",0,"Others"
"1802","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2015,"Medicare_Payments",-6.7,"Others"
"1803","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2015,"Total_Payments",-0.9,"Others"
"1804","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2015,"Non_Medicare_Payments",25.5,"Others"
"1805","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2016,"Discharges",-10,"Others"
"1806","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2016,"Medicare_Payments",11.3,"Others"
"1807","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2016,"Total_Payments",13.5,"Others"
"1808","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2016,"Non_Medicare_Payments",20.9,"Others"
"1809","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2017,"Discharges",41.7,"Others"
"1810","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2017,"Medicare_Payments",-9.5,"Others"
"1811","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2017,"Total_Payments",-10.8,"Others"
"1812","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","291",2017,"Non_Medicare_Payments",-14.6,"Others"
"1813","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2015,"Discharges",-8.9,"Others"
"1814","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2015,"Medicare_Payments",-6.5,"Others"
"1815","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2015,"Total_Payments",-6.2,"Others"
"1816","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2015,"Non_Medicare_Payments",-5,"Others"
"1817","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2016,"Discharges",-31.4,"Others"
"1818","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2016,"Medicare_Payments",6.2,"Others"
"1819","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2016,"Total_Payments",6.1,"Others"
"1820","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2016,"Non_Medicare_Payments",5.7,"Others"
"1821","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2017,"Discharges",-20,"Others"
"1822","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2017,"Medicare_Payments",2,"Others"
"1823","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2017,"Total_Payments",-2.3,"Others"
"1824","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","312",2017,"Non_Medicare_Payments",-17.7,"Others"
"1825","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2015,"Discharges",50,"Others"
"1826","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2015,"Medicare_Payments",-8.9,"Others"
"1827","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2015,"Total_Payments",-5.2,"Others"
"1828","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2015,"Non_Medicare_Payments",8.9,"Others"
"1829","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2016,"Discharges",-26.7,"Others"
"1830","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2016,"Medicare_Payments",0,"Others"
"1831","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2016,"Total_Payments",1.9,"Others"
"1832","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2016,"Non_Medicare_Payments",7.9,"Others"
"1833","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2017,"Discharges",-31.8,"Others"
"1834","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2017,"Medicare_Payments",2.9,"Others"
"1835","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2017,"Total_Payments",-2.4,"Others"
"1836","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","392",2017,"Non_Medicare_Payments",-18,"Others"
"1837","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2015,"Discharges",-18.8,"Others"
"1838","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2015,"Medicare_Payments",-5.7,"Others"
"1839","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2015,"Total_Payments",-2.9,"Others"
"1840","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2015,"Non_Medicare_Payments",16.6,"Others"
"1841","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2016,"Discharges",-15.4,"Others"
"1842","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2016,"Medicare_Payments",1.9,"Others"
"1843","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2016,"Total_Payments",1.8,"Others"
"1844","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2016,"Non_Medicare_Payments",1.1,"Others"
"1845","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2017,"Discharges",27.3,"Others"
"1846","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2017,"Medicare_Payments",1.4,"Others"
"1847","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2017,"Total_Payments",0.9,"Others"
"1848","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","470",2017,"Non_Medicare_Payments",-2.2,"Others"
"1849","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2015,"Discharges",-20,"Others"
"1850","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2015,"Medicare_Payments",-6.8,"Others"
"1851","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2015,"Total_Payments",-2.7,"Others"
"1852","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2015,"Non_Medicare_Payments",19,"Others"
"1853","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2016,"Discharges",-27.9,"Others"
"1854","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2016,"Medicare_Payments",5.6,"Others"
"1855","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2016,"Total_Payments",6.7,"Others"
"1856","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2016,"Non_Medicare_Payments",11.3,"Others"
"1857","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2017,"Discharges",4,"Others"
"1858","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2017,"Medicare_Payments",-0.2,"Others"
"1859","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2017,"Total_Payments",-0.6,"Others"
"1860","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","871",2017,"Non_Medicare_Payments",-2.4,"Others"
"1861","STATEN ISLAND UNIVERSITY HOSPITAL","291",2015,"Discharges",50.5,"Northwell"
"1862","STATEN ISLAND UNIVERSITY HOSPITAL","291",2015,"Medicare_Payments",-5.8,"Northwell"
"1863","STATEN ISLAND UNIVERSITY HOSPITAL","291",2015,"Total_Payments",0.7,"Northwell"
"1864","STATEN ISLAND UNIVERSITY HOSPITAL","291",2015,"Non_Medicare_Payments",54.3,"Northwell"
"1865","STATEN ISLAND UNIVERSITY HOSPITAL","291",2016,"Discharges",26.1,"Northwell"
"1866","STATEN ISLAND UNIVERSITY HOSPITAL","291",2016,"Medicare_Payments",7.1,"Northwell"
"1867","STATEN ISLAND UNIVERSITY HOSPITAL","291",2016,"Total_Payments",-0.2,"Northwell"
"1868","STATEN ISLAND UNIVERSITY HOSPITAL","291",2016,"Non_Medicare_Payments",-37.1,"Northwell"
"1869","STATEN ISLAND UNIVERSITY HOSPITAL","291",2017,"Discharges",34.5,"Northwell"
"1870","STATEN ISLAND UNIVERSITY HOSPITAL","291",2017,"Medicare_Payments",-2.8,"Northwell"
"1871","STATEN ISLAND UNIVERSITY HOSPITAL","291",2017,"Total_Payments",-2.8,"Northwell"
"1872","STATEN ISLAND UNIVERSITY HOSPITAL","291",2017,"Non_Medicare_Payments",-2.3,"Northwell"
"1873","STATEN ISLAND UNIVERSITY HOSPITAL","312",2015,"Discharges",-19.9,"Northwell"
