apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness_description,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,60,9.4,11565.2025,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Major,30 to 49,2,7.5,9121.5,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,15,6.4,12447.105333333333,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,55,6.254545454545455,9948.249454545454,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Minor,50 to 69,1,2,9963.77,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,3,10941.87,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,4,6,10608.585,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,20,4.4,9227.416,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,30 to 49,1,32,8873.41,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,2,14.5,10606.220000000001,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,1,4,12851.2,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Major,18 to 29,1,2,25983.6,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,8,8271.49,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,2.4,13730.942000000001,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,1,333.2,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,6,5.5,321.5466666666667,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,0 to 17,1,8,6401.01,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,1,2,11103.83,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,5,9569.03,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,3,6.333333333333333,10987.5,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Self-Pay,Extreme,18 to 29,1,3,8753.87,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,3,11593.85,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,2,14,10030.75,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,1,17,8009.3,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,4,4.75,11326.81,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,7,9.285714285714286,9231.385714285714,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,6,9386.28,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,18 to 29,1,4,9546.45,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,70 or Older,1,4,6090.32,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,18 to 29,2,3,11912.24,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,4,9878.71,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,3,2,9128.84,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,2,4,8143.6449999999995,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,16,9.4375,13298.730625,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,79,11.784810126582279,9802.082278481013,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,30 to 49,2,3.5,9970.04,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,50 to 69,24,7.5,10181.347083333334,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,70 or Older,72,6.527777777777778,9114.04361111111,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Moderate,30 to 49,2,2.5,6631.825000000001,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,7,2.857142857142857,8808.554285714286,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,22,4.954545454545454,8390.296363636364,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Extreme,18 to 29,1,6,9766.5,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,3,10,17647.39,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,2,3.5,12634.42,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,9,6.555555555555555,10062.455555555556,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,6,9544.96,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Minor,0 to 17,1,5,6940.46,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Minor,18 to 29,1,3,13063.4,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,9,7.555555555555555,241.92555555555555,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,5,3.4,9852.654,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,4,2.75,12869.9675,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,7,5.571428571428571,8458.398571428572,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,5,8922.31,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Self-Pay,Extreme,50 to 69,1,8,9185.77,Mount Sinai,0.821,696
720,Mount Sinai Beth Israel,White,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,3,8312.62,Mount Sinai,0.821,696
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,1,41,8767.13,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,11,7936.88,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,4.5,11031.43,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,5,8738.2,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,6,17.5,11257.305,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,32,14.21875,9463.4490625,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,1,5,7246.67,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,4,8,11065.890000000001,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,22,9.318181818181818,9232.109545454545,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,4,4.5,8197.095,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,3,6.666666666666667,10239.583333333334,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,30 to 49,1,10,9658.41,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,8,11911.48,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,13,7045.52,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,2,5,11167.555,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,2,5995.4,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,1,12162.55,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,6,7636.47,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,3,4.333333333333333,9129.736666666666,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Extreme,70 or Older,6,16.5,8669.701666666666,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Major,50 to 69,1,13,8307.77,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,4,14.5,7485.8175,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,6,7824.06,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,6,7604.99,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,1,11,6934.85,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,1,6,11604.48,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,12,7367.08,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,10,7957.08,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,18 to 29,1,3,10525.27,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,20.5,9641.61,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,18,11.833333333333334,9164.72,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,1,4,8524.11,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,10,9.4,7830.603,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Moderate,18 to 29,2,7,8241.61,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,8,7117.28,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,5.2,8926.574,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,2,1.5,14145.9,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,2,13,7355.105,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,Other Race,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,11,5857.23,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,1,22,6988.73,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,1,15,7847.16,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,5,19390.015,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,11,7310.81,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,18 to 29,1,7,8243.4,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,70 or Older,1,2,12585.4,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,30 to 49,1,15,10900.57,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,7,6.714285714285714,11887.99,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,85,11.811764705882354,10506.406470588236,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Major,50 to 69,10,7.8,8593.013,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Major,70 or Older,61,8,9535.27131147541,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Minor,70 or Older,1,6,8029.93,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,9,4.333333333333333,9616.094444444445,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,37,6.108108108108108,7981.470810810811,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,2,5.5,15372.774999999998,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,9,7.666666666666667,6691.712222222222,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,7,10750.96,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,3,10.666666666666666,7488.856666666667,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,4,9.5,6947.5825,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,6,6807.45,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,1,3,8401.63,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,2,8.5,7959.05,Mount Sinai,9.659,212
720,Mount Sinai Brooklyn,White,Not Span/Hispanic,Self-Pay,Extreme,50 to 69,1,1,29200.05,Mount Sinai,9.659,212
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,4,17.75,8534.4,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,2,9,8352.27,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,2,6.5,7629.639999999999,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,8.5,7883.43,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,18,6790.32,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Extreme,30 to 49,5,20,9301.48,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,31,8.806451612903226,9834.843548387096,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,58,12.068965517241379,9508.048620689655,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,10,5.4,8134.605,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,25,7.72,8275.5888,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,53,6.226415094339623,8611.791132075472,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Minor,30 to 49,1,2,8170.4,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,3,8150.78,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,5,4,9230.986,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,15,5.2,7353.047333333333,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,30 to 49,1,8,8111.77,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,12,15.75,15096.941666666668,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,18 to 29,1,14,11128.62,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,3,3.6666666666666665,10822.53,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,7.6,8735.894,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,0 to 17,1,4,7752.59,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,9,7660.16,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Self-Pay,Extreme,30 to 49,1,8,7976.04,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Self-Pay,Major,18 to 29,2,4.5,8452.994999999999,Mount Sinai,1.116,1134
720,Mount Sinai Hospital,Black/African American,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,3,8490.93,Mount Sinai,1.116,1134
