"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1400000US36061011900","Census Tract 119, New York County, New York","1097","177","416","142","565","159","0","12","42","37","12","19","51","54","11","17","0","12","11","17"
"1400000US36061013200","Census Tract 132, New York County, New York","10850","1624","8000","1310","0","19","225","331","636","294","0","19","1500","1524","489","219","133","164","356","203"
"1400000US36061013400","Census Tract 134, New York County, New York","12076","1268","10163","1329","633","618","0","19","1152","303","0","19","0","19","128","152","0","19","128","152"
"1400000US36061013600","Census Tract 136, New York County, New York","15959","1196","14325","1257","383","332","0","19","918","347","0","19","275","270","58","96","0","19","58","96"
"1400000US36061014402","Census Tract 144.02, New York County, New York","6943","549","6117","543","83","84","0","17","472","238","0","17","130","140","141","83","51","71","90","64"
"1400000US36061014801","Census Tract 148.01, New York County, New York","3135","265","2672","262","11","17","10","15","267","101","0","12","30","48","145","79","10","15","135","77"
"1400000US36061015700","Census Tract 157, New York County, New York","9755","1401","8150","1325","275","198","31","47","1037","349","0","17","0","17","262","193","11","23","251","187"
"1400000US36061015801","Census Tract 158.01, New York County, New York","5136","501","4422","468","20","25","0","17","548","228","0","17","60","75","86","84","3","3","83","83"
"1400000US36061016100","Census Tract 161, New York County, New York","6204","471","5178","453","116","89","0","17","608","268","0","17","35","56","267","146","14","22","253","139"
"1400000US36061016400","Census Tract 164, New York County, New York","7286","708","2536","604","1907","455","18","29","1189","291","21","33","1318","565","297","255","175","244","122","86"
"1400000US36061019600","Census Tract 196, New York County, New York","3895","409","994","294","1628","260","0","12","210","132","4","8","771","287","288","297","61","67","227","284"
"1400000US36061018000","Census Tract 180, New York County, New York","8212","683","2414","584","2967","567","53","76","237","229","0","17","2220","753","321","249","211","238","110","84"
"1400000US36061018500","Census Tract 185, New York County, New York","4695","435","3570","425","487","152","0","12","468","160","0","12","59","81","111","81","0","12","111","81"
"1400000US36061019000","Census Tract 190, New York County, New York","3504","353","758","188","1992","305","19","30","385","129","0","12","237","145","113","86","54","71","59","44"
"1400000US36061022400","Census Tract 224, New York County, New York","7661","663","1145","380","4524","675","0","17","167","131","0","17","1680","478","145","127","25","42","120","121"
"1400000US36061019300","Census Tract 193, New York County, New York","9761","1159","3504","738","2511","1051","15","32","933","334","0","17","1961","810","837","407","187","167","650","394"
"1400000US36061019400","Census Tract 194, New York County, New York","6517","801","1118","422","2305","585","52","88","63","62","0","17","2763","838","216","184","72","120","144","138"
"1400000US36061021200","Census Tract 212, New York County, New York","4324","391","532","175","3126","443","0","12","202","123","0","12","298","145","166","148","32","39","134","144"
"1400000US36061023200","Census Tract 232, New York County, New York","9161","1080","1213","449","5767","766","0","17","158","127","11","24","1829","757","183","113","13","21","170","111"
"1400000US36061023900","Census Tract 239, New York County, New York","3190","397","692","214","1191","282","107","128","111","91","0","12","674","332","415","362","322","360","93","75"
"1400000US36061024100","Census Tract 241, New York County, New York","8229","852","2632","542","2347","460","59","94","235","207","83","94","2010","852","863","599","498","445","365","401"
"1400000US36061029300","Census Tract 293, New York County, New York","8869","831","2528","682","1004","418","79","113","110","86","0","17","4611","927","537","346","306","278","231","209"
"1400000US36061029700","Census Tract 297, New York County, New York","20","18","0","12","14","14","0","12","2","6","0","12","4","7","0","12","0","12","0","12"
"1400000US36061019702","Census Tract 197.02, New York County, New York","2602","263","877","176","931","180","26","38","394","161","0","12","154","145","220","136","158","133","62","50"
"1400000US36061019800","Census Tract 198, New York County, New York","2852","285","692","199","1498","400","36","54","331","252","0","12","214","120","81","61","26","31","55","52"
"1400000US36061010900","Census Tract 109, New York County, New York","182","55","123","51","10","17","1","2","43","30","0","12","0","12","5","8","0","12","5","8"
"1400000US36061007500","Census Tract 75, New York County, New York","3689","320","3235","344","52","58","0","12","172","102","0","12","36","40","194","128","1","2","193","128"
"1400000US36061008300","Census Tract 83, New York County, New York","3844","568","2256","395","700","447","56","68","267","137","0","12","268","253","297","171","0","12","297","171"
"1400000US36061009700","Census Tract 97, New York County, New York","4965","396","3224","413","335","240","15","26","1030","285","0","12","101","87","260","293","36","41","224","291"
"1400000US36061010601","Census Tract 106.01, New York County, New York","7144","684","6280","697","0","17","21","36","692","448","0","17","0","17","151","210","0","17","151","210"
"1400000US36061012600","Census Tract 126, New York County, New York","13330","1236","10927","1108","207","167","133","206","1634","994","32","68","155","99","242","206","0","19","242","206"
"1400000US36061011300","Census Tract 113, New York County, New York","110","36","17","16","26","20","0","12","62","30","0","12","0","12","5","8","0","12","5","8"
"1400000US36061012100","Census Tract 121, New York County, New York","7920","805","5540","862","334","180","0","17","1004","360","0","17","753","684","289","280","138","237","151","158"
"1400000US36061012200","Census Tract 122, New York County, New York","2553","416","2509","407","0","12","0","12","22","41","0","12","22","33","0","12","0","12","0","12"
"1400000US36061012900","Census Tract 129, New York County, New York","7122","755","5088","651","284","152","15","27","1336","411","0","17","233","141","166","107","13","22","153","100"
"1400000US36061013700","Census Tract 137, New York County, New York","6419","868","5065","793","176","159","17","28","809","304","26","44","124","106","202","143","34","46","168","133"
"1400000US36061013800","Census Tract 138, New York County, New York","12201","1129","10305","1179","173","128","0","19","1508","780","0","19","6","13","209","241","64","100","145","220"
"1400000US36061015200","Census Tract 152, New York County, New York","7414","587","4775","535","912","349","0","17","590","272","0","17","650","339","487","292","115","92","372","283"
"1400000US36061010100","Census Tract 101, New York County, New York","1273","117","703","117","103","56","0","12","418","92","0","12","22","23","27","22","12","12","15","15"
"1400000US36061012700","Census Tract 127, New York County, New York","6539","815","4505","770","313","159","98","154","981","381","0","17","599","400","43","52","0","17","43","52"
"1400000US36061013100","Census Tract 131, New York County, New York","2696","283","1895","262","77","53","0","12","643","148","0","12","62","46","19","20","10","15","9","14"
"1400000US36061013300","Census Tract 133, New York County, New York","5679","533","3438","447","258","144","14","25","1364","395","20","35","300","148","285","114","47","37","238","118"
"1400000US36061014200","Census Tract 142, New York County, New York","4493","589","3977","545","5","11","0","12","384","297","0","12","5","11","122","98","0","12","122","98"
"1400000US36061014900","Census Tract 149, New York County, New York","4973","500","4224","490","67","66","0","12","603","261","0","12","43","49","36","42","0","12","36","42"
"1400000US36061015001","Census Tract 150.01, New York County, New York","2126","252","1832","214","0","12","0","12","271","180","0","12","0","12","23","36","0","12","23","36"
"1400000US36061015002","Census Tract 150.02, New York County, New York","4999","456","4603","475","51","67","0","12","206","144","0","12","35","36","104","90","20","31","84","83"
"1400000US36061015400","Census Tract 154, New York County, New York","13554","1151","10510","1201","593","233","0","19","1238","596","0","19","393","338","820","521","334","375","486","303"
"1400000US36061016300","Census Tract 163, New York County, New York","6822","791","6073","764","59","67","0","17","553","263","0","17","13","21","124","173","0","17","124","173"
"1400000US36061019200","Census Tract 192, New York County, New York","4023","351","385","164","1675","413","153","188","340","287","0","12","1164","459","306","230","140","126","166","141"
"1400000US36061019500","Census Tract 195, New York County, New York","7133","663","4798","620","431","287","0","17","1047","361","0","17","481","374","376","250","171","229","205","100"
"1400000US36061019900","Census Tract 199, New York County, New York","8724","620","6187","628","746","312","7","13","1371","366","14","19","61","48","338","174","32","38","306","169"
"1400000US36061020500","Census Tract 205, New York County, New York","4950","402","3591","353","509","147","9","17","677","194","0","12","56","40","108","55","10","14","98","55"
"1400000US36061023000","Census Tract 230, New York County, New York","8385","828","860","242","5942","849","0","17","192","161","123","185","787","334","481","220","161","126","320","208"
"1400000US36061023501","Census Tract 235.01, New York County, New York","6776","741","1906","470","2555","627","0","17","159","86","0","17","1864","848","292","191","157","153","135","96"
"1400000US36061006600","Census Tract 66, New York County, New York","10619","1338","7949","1462","166","148","35","59","2055","621","0","19","0","19","414","267","9","17","405","266"
"1400000US36061006800","Census Tract 68, New York County, New York","7677","645","5529","535","604","262","6","11","1480","383","0","17","18","27","40","53","5","10","35","52"
