apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,5,15278,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,2,3.5,11872.525,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,1,21285.08,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,3,4.666666666666667,12865.256666666666,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,4,9991.92,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,1,2,16275.98,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,1,2,17495.76,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,4,12395.3,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,7,10671.07,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Minor,50 to 69,1,4,15981.63,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,11,9639.28,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,4,16831.62,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Extreme,30 to 49,1,11,26837.39,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Extreme,50 to 69,3,6.333333333333333,12046.546666666667,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,9,13.666666666666666,13121.181111111111,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,2,1,20310.835,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,48,7.770833333333333,13423.234791666666,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,83,7,12722.05481927711,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Minor,50 to 69,2,2,16393.625,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,9,2.3333333333333335,16656.493333333332,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Moderate,30 to 49,6,1.8333333333333333,17605.668333333335,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,39,5.435897435897436,13262.452307692307,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,87,4.609195402298851,13610.813793103449,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Major,30 to 49,1,11,14524.15,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Major,50 to 69,9,7.666666666666667,10965.585555555555,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Major,70 or Older,3,13,9992.053333333333,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Minor,50 to 69,4,2.5,17936.2825,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,30 to 49,1,2,12979.78,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,8,7.25,12781.65375,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,70 or Older,6,6.666666666666667,11098.821666666667,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Spanish/Hispanic,Self-Pay,Moderate,30 to 49,1,4,15307.69,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Blue Cross/Blue Shield,Extreme,50 to 69,1,14,25904.92,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Extreme,50 to 69,1,4,17917.21,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Extreme,70 or Older,1,8,12693.52,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Major,50 to 69,4,29,14037.35,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Major,70 or Older,20,5.55,12522.624,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Minor,70 or Older,3,3.3333333333333335,10674.213333333333,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Moderate,30 to 49,1,5,10250.82,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Moderate,50 to 69,7,4.857142857142857,13427.51,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Medicare,Moderate,70 or Older,19,3.789473684210526,11634.646315789474,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Private Health Insurance,Major,50 to 69,5,7.2,13935.928,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Private Health Insurance,Moderate,30 to 49,1,3,11958.92,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Other Race,Unknown,Private Health Insurance,Moderate,50 to 69,3,3.3333333333333335,13533.56,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,17,13540.56,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,6,13.333333333333334,14481.713333333333,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Major,30 to 49,1,9,13520.47,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Major,50 to 69,10,6,14404.244,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Major,70 or Older,49,7.326530612244898,13342.685102040816,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Minor,70 or Older,2,2.5,12783.735,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,9,4.333333333333333,14710.39222222222,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,34,4.676470588235294,13036.782352941176,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,1,14,8646.32,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,17,16608.54,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,3,6.666666666666667,9605.26,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,1,1,21713.22,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,3,15992.09,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,41294.18,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,1,10131.84,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,4,14787,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Medicare,Extreme,50 to 69,1,7,14538.12,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Medicare,Major,50 to 69,1,6,10472.5,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Medicare,Major,70 or Older,2,4,16799.239999999998,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,1,14984.24,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,3,3.6666666666666665,13388.656666666666,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Spanish/Hispanic,Self-Pay,Major,50 to 69,1,12,18516.23,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Unknown,Medicare,Major,50 to 69,1,13,18467.96,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,White,Unknown,Medicare,Major,70 or Older,1,12,9418.76,Montefiore,1.721,816
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,2,14572.4,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,7,14353.02,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,7,10382.18,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,2,2.5,14400.325,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,4,10.25,8205.602499999999,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,4,5.25,12924.8125,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,2,6.5,8288.02,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,5,11785.33,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,12,10361.84,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,3,8,10877.253333333332,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,6,7573.85,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,8.5,7408.74,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Medicare,Major,50 to 69,3,6.666666666666667,11280.199999999999,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,7,5.285714285714286,10865.888571428572,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Medicare,Minor,50 to 69,1,4,9225.35,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,4,9285.6,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Private Health Insurance,Major,50 to 69,1,4,11305.74,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Private Health Insurance,Minor,30 to 49,1,6,8461.7,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,8,9823.75,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Blue Cross/Blue Shield,Major,50 to 69,2,4,10229.04,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Medicare,Major,50 to 69,2,3,11056.64,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Medicare,Major,70 or Older,3,10.333333333333334,10700.573333333334,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Medicare,Minor,70 or Older,1,2,12320.77,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Medicare,Moderate,70 or Older,1,11,7887.96,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Black/African American,Unknown,Private Health Insurance,Major,50 to 69,2,6.5,10432.07,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Multi-ethnic,Medicare,Major,70 or Older,1,6,9903.66,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,5,7,11665.682,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,5,11.2,10525.678,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,19,6.2631578947368425,10321.653157894736,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,2,4.5,8288.725,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,4.4,14120.942,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Not Span/Hispanic,Self-Pay,Major,50 to 69,2,8,8696.81,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Extreme,50 to 69,1,16,8980.88,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,3,14195.13,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,6,7.5,10752.318333333333,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,17,6.705882352941177,9759.293529411765,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,3,15654.54,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,8,4.125,11022.06125,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Blue Cross/Blue Shield,Major,50 to 69,1,3,9574.17,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Blue Cross/Blue Shield,Moderate,50 to 69,2,6,9855.029999999999,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Extreme,50 to 69,2,7.5,14061.255000000001,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Extreme,70 or Older,9,8.222222222222221,13349.13,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Major,30 to 49,1,13,8645.1,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Major,50 to 69,6,6.333333333333333,8996.496666666666,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Major,70 or Older,30,4.933333333333334,10487.059666666666,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Minor,70 or Older,3,3.3333333333333335,11182.606666666667,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Moderate,30 to 49,1,4,12455.56,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Moderate,50 to 69,6,7.666666666666667,12187.72,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Medicare,Moderate,70 or Older,19,5.421052631578948,8999.53052631579,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Private Health Insurance,Major,50 to 69,1,9,35.67,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Other Race,Unknown,Private Health Insurance,Moderate,50 to 69,1,4,11096.79,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,2,19.5,3774.41,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,10,10858.42,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,4,12.75,11573.64,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,30 to 49,1,13,8754.14,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,50 to 69,3,5.333333333333333,10106.226666666667,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Major,70 or Older,28,7.25,11914.2775,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Minor,70 or Older,2,5,9754.25,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,2,7,9147.795,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,11,4.909090909090909,10158.696363636363,Mount Sinai,0.821,696
